order_id,date,customer_id,customer_name,city,product_category,bottles_sold,order_amount_sek
INV_000560,2023-03-14,STORE_1351,Stockholm Systembolaget,Göteborg,Beer,50,5738.9
INV_000561,2023-02-02,STORE_4890,Malmö Spritbutiken,Uppsala,Spirits,49,7218.94
INV_000562,2023-02-27,STORE_3198,Malmö Spritbutiken,Uppsala,Whiskey,49,14123.45
INV_000563,2023-03-13,STORE_7753,Stockholm Systembolaget,Malmö,Champagne,28,3045.02
INV_000564,2023-03-02,STORE_5361,Malmö Spritbutiken,Stockholm,Champagne,29,6606.38
INV_000565,2023-03-04,STORE_7796,Göteborg Vinkällaren,Göteborg,Champagne,48,23239.33
INV_000566,2023-03-02,STORE_3875,Stockholm Systembolaget,Malmö,White Wine,39,11179.58
INV_000567,2023-03-27,STORE_6359,Göteborg Vinkällaren,Lund,Champagne,27,6877.34
INV_000568,2023-01-18,STORE_2324,Stockholm Systembolaget,Göteborg,Beer,46,10715.31
INV_000569,2023-02-02,STORE_9154,Stockholm Systembolaget,Göteborg,White Wine,17,6517.88
INV_000570,2023-01-06,STORE_3624,Malmö Spritbutiken,Malmö,Beer,12,701.54
INV_000571,2023-01-10,STORE_7568,Stockholm Systembolaget,Göteborg,Champagne,10,2679.18
INV_000572,2023-01-14,STORE_1602,Malmö Spritbutiken,Malmö,Whiskey,21,2469.19
INV_000573,2023-01-06,STORE_5369,Stockholm Systembolaget,Uppsala,White Wine,38,8942.86
INV_000574,2023-01-23,STORE_5836,Göteborg Vinkällaren,Malmö,Spirits,37,16437.99
INV_000575,2023-02-24,STORE_5900,Malmö Spritbutiken,Stockholm,Spirits,1,73.6
INV_000576,2023-03-18,STORE_5766,Malmö Spritbutiken,Lund,Red Wine,49,17467.98
INV_000577,2023-01-06,STORE_5179,Göteborg Vinkällaren,Uppsala,Champagne,37,11388.73
INV_000578,2023-01-26,STORE_1095,Stockholm Systembolaget,Malmö,Whiskey,29,14075.81
INV_000579,2023-03-16,STORE_4473,Stockholm Systembolaget,Lund,Whiskey,6,2037.81
INV_000580,2023-01-14,STORE_8564,Göteborg Vinkällaren,Stockholm,Red Wine,2,371.18
INV_000581,2023-03-16,STORE_1787,Stockholm Systembolaget,Uppsala,Spirits,41,5708.23
INV_000582,2023-02-24,STORE_6841,Malmö Spritbutiken,Stockholm,Champagne,19,2170.34
INV_000583,2023-01-22,STORE_3690,Malmö Spritbutiken,Uppsala,Whiskey,19,6879.16
INV_000584,2023-01-18,STORE_4863,Malmö Spritbutiken,Uppsala,White Wine,47,5258.2
INV_000585,2023-02-01,STORE_5788,Malmö Spritbutiken,Göteborg,White Wine,20,1716.18
INV_000586,2023-01-06,STORE_9449,Stockholm Systembolaget,Malmö,Whiskey,24,2689.48
INV_000587,2023-02-24,STORE_7528,Göteborg Vinkällaren,Stockholm,Champagne,28,11534.13
INV_000588,2023-02-21,STORE_3732,Göteborg Vinkällaren,Göteborg,Beer,37,12883.06
INV_000589,2023-02-23,STORE_9572,Stockholm Systembolaget,Göteborg,Beer,44,6433.32
INV_000590,2023-01-01,STORE_8102,Göteborg Vinkällaren,Uppsala,Beer,37,5573.26
INV_000591,2023-01-29,STORE_1829,Stockholm Systembolaget,Uppsala,Beer,17,1046.02
INV_000592,2023-02-02,STORE_3997,Malmö Spritbutiken,Göteborg,Whiskey,16,7803.34
INV_000593,2023-03-28,STORE_9679,Göteborg Vinkällaren,Malmö,Red Wine,16,4525.66
INV_000594,2023-02-14,STORE_9440,Göteborg Vinkällaren,Uppsala,Champagne,43,11692.75
INV_000595,2023-03-11,STORE_2793,Göteborg Vinkällaren,Lund,White Wine,21,4580.22
INV_000596,2023-02-19,STORE_6266,Malmö Spritbutiken,Uppsala,White Wine,21,1228.47
INV_000597,2023-03-08,STORE_9918,Stockholm Systembolaget,Lund,Red Wine,16,1243.76
INV_000598,2023-01-07,STORE_7687,Göteborg Vinkällaren,Malmö,Beer,9,2082.76
INV_000599,2023-02-28,STORE_3766,Göteborg Vinkällaren,Lund,White Wine,49,21548.36
INV_000600,2023-02-19,STORE_4358,Stockholm Systembolaget,Stockholm,Spirits,20,8072.04
INV_000601,2023-03-31,STORE_2512,Stockholm Systembolaget,Malmö,Beer,31,14980.93
INV_000602,2023-01-20,STORE_9128,Malmö Spritbutiken,Malmö,White Wine,40,8617.54
INV_000603,2023-03-13,STORE_7345,Malmö Spritbutiken,Uppsala,White Wine,49,3807.63
INV_000604,2023-01-14,STORE_4916,Göteborg Vinkällaren,Lund,Red Wine,9,2766.74
INV_000605,2023-01-27,STORE_3322,Göteborg Vinkällaren,Malmö,Champagne,30,5855.0
INV_000606,2023-02-26,STORE_1595,Göteborg Vinkällaren,Göteborg,Champagne,29,9549.48
INV_000607,2023-03-16,STORE_2351,Stockholm Systembolaget,Uppsala,Champagne,24,3258.1
INV_000608,2023-02-05,STORE_9752,Göteborg Vinkällaren,Lund,Spirits,29,13659.26
INV_000609,2023-01-27,STORE_1019,Göteborg Vinkällaren,Lund,Spirits,2,624.29
INV_000610,2023-03-12,STORE_5794,Göteborg Vinkällaren,Lund,Spirits,16,1231.74
INV_000611,2023-01-20,STORE_9910,Göteborg Vinkällaren,Malmö,Red Wine,12,5190.22
INV_000612,2023-01-28,STORE_2291,Göteborg Vinkällaren,Uppsala,Beer,45,7257.59
INV_000613,2023-01-26,STORE_3275,Malmö Spritbutiken,Uppsala,Beer,40,8866.5
INV_000614,2023-01-29,STORE_4517,Göteborg Vinkällaren,Stockholm,Beer,45,13943.66
INV_000615,2023-03-13,STORE_2949,Göteborg Vinkällaren,Lund,Red Wine,11,1803.56
INV_000616,2023-02-23,STORE_6337,Göteborg Vinkällaren,Stockholm,Champagne,39,6106.44
INV_000617,2023-02-16,STORE_6334,Göteborg Vinkällaren,Uppsala,Spirits,3,254.66
INV_000618,2023-03-23,STORE_5657,Malmö Spritbutiken,Uppsala,Spirits,42,12113.37
INV_000619,2023-02-18,STORE_2529,Göteborg Vinkällaren,Malmö,White Wine,44,6500.29
INV_000620,2023-01-02,STORE_2118,Göteborg Vinkällaren,Malmö,Red Wine,25,6309.67
INV_000621,2023-01-16,STORE_3606,Stockholm Systembolaget,Uppsala,White Wine,45,7953.09
INV_000622,2023-01-20,STORE_6066,Malmö Spritbutiken,Stockholm,White Wine,18,8193.36
INV_000623,2023-02-17,STORE_8550,Malmö Spritbutiken,Malmö,White Wine,48,14824.45
INV_000624,2023-02-02,STORE_1984,Malmö Spritbutiken,Malmö,Champagne,47,16813.34
INV_000625,2023-02-09,STORE_4148,Stockholm Systembolaget,Uppsala,Beer,15,7378.92
INV_000626,2023-02-05,STORE_4825,Malmö Spritbutiken,Malmö,Beer,35,7172.47
INV_000627,2023-03-01,STORE_8984,Malmö Spritbutiken,Malmö,Beer,18,1134.97
INV_000628,2023-03-09,STORE_9637,Malmö Spritbutiken,Göteborg,Spirits,13,6165.2
INV_000629,2023-01-04,STORE_6510,Stockholm Systembolaget,Malmö,Beer,16,2366.59
INV_000630,2023-01-01,STORE_6052,Stockholm Systembolaget,Malmö,Spirits,47,8723.77
INV_000631,2023-01-09,STORE_2288,Stockholm Systembolaget,Stockholm,Spirits,33,7397.38
INV_000632,2023-01-15,STORE_9511,Stockholm Systembolaget,Uppsala,Red Wine,36,2087.55
INV_000633,2023-02-14,STORE_8168,Malmö Spritbutiken,Uppsala,Whiskey,34,2498.15
INV_000634,2023-02-09,STORE_6767,Göteborg Vinkällaren,Stockholm,Champagne,37,8264.2
INV_000635,2023-03-28,STORE_4446,Göteborg Vinkällaren,Göteborg,Beer,42,5869.69
INV_000636,2023-02-14,STORE_3030,Göteborg Vinkällaren,Stockholm,Spirits,26,3973.64
INV_000637,2023-02-28,STORE_7940,Malmö Spritbutiken,Stockholm,Beer,47,17251.6
INV_000638,2023-02-12,STORE_3452,Malmö Spritbutiken,Göteborg,Champagne,18,1777.53
INV_000639,2023-03-24,STORE_3993,Stockholm Systembolaget,Uppsala,Whiskey,4,1000.09
INV_000640,2023-01-27,STORE_2600,Malmö Spritbutiken,Göteborg,Champagne,37,7480.14
INV_000641,2023-01-06,STORE_9688,Göteborg Vinkällaren,Göteborg,Beer,19,3670.63
INV_000642,2023-03-28,STORE_1518,Göteborg Vinkällaren,Göteborg,Spirits,29,11482.65
INV_000643,2023-01-05,STORE_7284,Göteborg Vinkällaren,Malmö,White Wine,40,4919.31
INV_000644,2023-02-09,STORE_8882,Stockholm Systembolaget,Stockholm,Whiskey,14,2260.19
INV_000645,2023-03-14,STORE_6626,Stockholm Systembolaget,Lund,Red Wine,15,4447.36
INV_000646,2023-03-11,STORE_1802,Göteborg Vinkällaren,Malmö,Champagne,13,5093.09
INV_000647,2023-02-23,STORE_3732,Malmö Spritbutiken,Göteborg,Red Wine,22,4911.35
INV_000648,2023-01-03,STORE_1732,Stockholm Systembolaget,Malmö,Red Wine,1,214.5
INV_000649,2023-01-05,STORE_8960,Stockholm Systembolaget,Malmö,Whiskey,8,1191.89
INV_000650,2023-02-04,STORE_3492,Göteborg Vinkällaren,Uppsala,Whiskey,49,6594.19
INV_000651,2023-02-06,STORE_9411,Göteborg Vinkällaren,Stockholm,White Wine,25,5399.21
INV_000652,2023-03-20,STORE_9844,Stockholm Systembolaget,Göteborg,Red Wine,26,3468.27
INV_000653,2023-03-27,STORE_6225,Göteborg Vinkällaren,Göteborg,Spirits,22,9348.84
INV_000654,2023-01-04,STORE_4268,Stockholm Systembolaget,Malmö,Champagne,27,6341.74
INV_000655,2023-03-25,STORE_3050,Stockholm Systembolaget,Stockholm,White Wine,17,2849.1
INV_000656,2023-02-19,STORE_4064,Stockholm Systembolaget,Lund,Spirits,6,914.66
INV_000657,2023-03-11,STORE_8868,Göteborg Vinkällaren,Stockholm,Beer,32,11003.67
INV_000658,2023-02-05,STORE_4581,Malmö Spritbutiken,Malmö,White Wine,19,8057.78
INV_000659,2023-03-10,STORE_5479,Malmö Spritbutiken,Göteborg,Spirits,47,17604.98
INV_000660,2023-03-22,STORE_2240,Göteborg Vinkällaren,Stockholm,Whiskey,20,7144.29
INV_000661,2023-02-10,STORE_3469,Malmö Spritbutiken,Göteborg,Red Wine,1,396.52
INV_000662,2023-01-01,STORE_3235,Stockholm Systembolaget,Malmö,Red Wine,26,3654.69
INV_000663,2023-03-24,STORE_6853,Malmö Spritbutiken,Uppsala,Beer,30,12252.18
INV_000664,2023-03-06,STORE_6279,Malmö Spritbutiken,Stockholm,White Wine,48,16696.17
INV_000665,2023-01-23,STORE_7619,Göteborg Vinkällaren,Malmö,Beer,44,7302.12
INV_000666,2023-03-07,STORE_1387,Malmö Spritbutiken,Lund,White Wine,36,14487.93
INV_000667,2023-02-18,STORE_6178,Malmö Spritbutiken,Lund,Champagne,4,1218.02
INV_000668,2023-01-11,STORE_9166,Malmö Spritbutiken,Uppsala,White Wine,14,1992.26
INV_000669,2023-02-21,STORE_9896,Malmö Spritbutiken,Stockholm,Whiskey,47,10921.34
INV_000670,2023-01-14,STORE_5889,Malmö Spritbutiken,Uppsala,White Wine,9,4423.41
INV_000671,2023-02-24,STORE_9301,Göteborg Vinkällaren,Lund,Whiskey,27,7428.56
INV_000672,2023-03-16,STORE_5706,Stockholm Systembolaget,Uppsala,Whiskey,21,2761.19
INV_000673,2023-01-07,STORE_4933,Göteborg Vinkällaren,Uppsala,Beer,13,2013.01
INV_000674,2023-01-02,STORE_3428,Stockholm Systembolaget,Malmö,Whiskey,4,728.85
INV_000675,2023-02-14,STORE_9222,Malmö Spritbutiken,Lund,Champagne,50,14653.44
INV_000676,2023-03-21,STORE_1312,Stockholm Systembolaget,Göteborg,Spirits,26,12488.13
INV_000677,2023-01-13,STORE_1162,Malmö Spritbutiken,Stockholm,Whiskey,45,15042.48
INV_000678,2023-02-19,STORE_2712,Malmö Spritbutiken,Göteborg,Whiskey,8,2802.42
INV_000679,2023-03-30,STORE_7357,Göteborg Vinkällaren,Göteborg,Champagne,44,15464.16
INV_000680,2023-03-12,STORE_6495,Malmö Spritbutiken,Uppsala,Champagne,26,4643.16
INV_000681,2023-02-15,STORE_2863,Stockholm Systembolaget,Uppsala,Red Wine,28,6198.17
INV_000682,2023-01-25,STORE_8761,Göteborg Vinkällaren,Malmö,Beer,42,3838.95
INV_000683,2023-01-29,STORE_6111,Stockholm Systembolaget,Göteborg,Spirits,29,6326.86
INV_000684,2023-03-09,STORE_2482,Göteborg Vinkällaren,Lund,White Wine,28,8983.41
INV_000685,2023-01-26,STORE_1783,Göteborg Vinkällaren,Göteborg,Spirits,7,2776.76
INV_000686,2023-02-08,STORE_3038,Göteborg Vinkällaren,Stockholm,Beer,1,464.24
INV_000687,2023-03-11,STORE_5985,Stockholm Systembolaget,Lund,Whiskey,17,939.59
INV_000688,2023-03-09,STORE_4185,Malmö Spritbutiken,Uppsala,White Wine,38,13888.79
INV_000689,2023-03-04,STORE_6827,Göteborg Vinkällaren,Göteborg,Whiskey,18,1301.21
INV_000690,2023-03-01,STORE_8598,Stockholm Systembolaget,Lund,Red Wine,19,7586.01
INV_000691,2023-03-05,STORE_4721,Göteborg Vinkällaren,Uppsala,Whiskey,47,15637.01
INV_000692,2023-01-12,STORE_3863,Malmö Spritbutiken,Lund,Champagne,39,10903.76
INV_000693,2023-02-24,STORE_5981,Göteborg Vinkällaren,Göteborg,White Wine,15,5738.32
INV_000694,2023-03-28,STORE_8248,Göteborg Vinkällaren,Uppsala,Red Wine,3,563.0
INV_000695,2023-01-31,STORE_2913,Göteborg Vinkällaren,Göteborg,Spirits,45,22279.93
INV_000696,2023-04-01,STORE_2806,Malmö Spritbutiken,Malmö,Whiskey,48,4954.23
INV_000697,2023-03-13,STORE_5627,Göteborg Vinkällaren,Göteborg,Beer,28,13684.88
INV_000698,2023-01-22,STORE_4552,Stockholm Systembolaget,Malmö,Champagne,49,9756.61
INV_000699,2023-02-28,STORE_2014,Göteborg Vinkällaren,Malmö,White Wine,29,11200.03
INV_000700,2023-02-23,STORE_6273,Göteborg Vinkällaren,Lund,Champagne,32,9025.56
INV_000701,2023-01-09,STORE_1772,Göteborg Vinkällaren,Malmö,Whiskey,32,8202.65
INV_000702,2023-01-11,STORE_4248,Göteborg Vinkällaren,Stockholm,Champagne,48,6449.85
INV_000703,2023-03-02,STORE_9849,Malmö Spritbutiken,Göteborg,White Wine,9,1943.1
INV_000704,2023-01-19,STORE_2269,Malmö Spritbutiken,Göteborg,Spirits,15,1235.74
INV_000705,2023-02-10,STORE_2811,Göteborg Vinkällaren,Stockholm,Beer,34,5005.98
INV_000706,2023-01-26,STORE_5446,Stockholm Systembolaget,Uppsala,Whiskey,47,13038.99
INV_000707,2023-01-25,STORE_9436,Malmö Spritbutiken,Malmö,Whiskey,36,5922.83
INV_000708,2023-02-09,STORE_4111,Stockholm Systembolaget,Stockholm,Champagne,50,20576.82
INV_000709,2023-03-05,STORE_3180,Stockholm Systembolaget,Uppsala,Spirits,2,775.44
INV_000710,2023-03-18,STORE_6534,Stockholm Systembolaget,Göteborg,Red Wine,29,5818.49
INV_000711,2023-01-20,STORE_8606,Stockholm Systembolaget,Lund,Whiskey,15,3509.31
INV_000712,2023-01-01,STORE_9265,Stockholm Systembolaget,Malmö,Whiskey,43,9213.75
INV_000713,2023-03-16,STORE_4300,Stockholm Systembolaget,Uppsala,Champagne,43,7382.09
INV_000714,2023-03-01,STORE_1113,Göteborg Vinkällaren,Lund,Beer,26,11978.49
INV_000715,2023-02-25,STORE_2488,Stockholm Systembolaget,Lund,Spirits,30,6524.6
INV_000716,2023-03-29,STORE_5456,Göteborg Vinkällaren,Uppsala,Red Wine,5,2390.57
INV_000717,2023-01-22,STORE_6098,Malmö Spritbutiken,Göteborg,Beer,13,5646.99
INV_000718,2023-01-08,STORE_9255,Stockholm Systembolaget,Malmö,White Wine,3,260.4
INV_000719,2023-03-26,STORE_8593,Göteborg Vinkällaren,Uppsala,Spirits,15,2625.45
INV_000720,2023-01-21,STORE_5894,Stockholm Systembolaget,Göteborg,Whiskey,35,3431.2
INV_000721,2023-02-07,STORE_2332,Malmö Spritbutiken,Uppsala,Whiskey,8,1690.67
INV_000722,2023-02-06,STORE_8526,Malmö Spritbutiken,Uppsala,Red Wine,39,3410.13
INV_000723,2023-01-03,STORE_5412,Stockholm Systembolaget,Stockholm,Whiskey,25,11959.04
INV_000724,2023-03-15,STORE_3317,Malmö Spritbutiken,Göteborg,White Wine,8,3371.48
INV_000725,2023-02-27,STORE_1809,Malmö Spritbutiken,Göteborg,Red Wine,45,13090.23
INV_000726,2023-01-20,STORE_2581,Göteborg Vinkällaren,Uppsala,Whiskey,30,13990.6
INV_000727,2023-02-21,STORE_3470,Göteborg Vinkällaren,Uppsala,Beer,5,1238.8
INV_000728,2023-01-07,STORE_8556,Stockholm Systembolaget,Göteborg,White Wine,17,8188.1
INV_000729,2023-03-30,STORE_7567,Göteborg Vinkällaren,Uppsala,White Wine,35,16395.83
INV_000730,2023-02-06,STORE_5243,Göteborg Vinkällaren,Malmö,Champagne,36,7554.21
INV_000731,2023-02-12,STORE_4552,Göteborg Vinkällaren,Malmö,Champagne,26,6034.01
INV_000732,2023-01-23,STORE_8941,Malmö Spritbutiken,Malmö,Champagne,43,13841.13
INV_000733,2023-03-23,STORE_2904,Göteborg Vinkällaren,Lund,Whiskey,35,5829.05
INV_000734,2023-03-15,STORE_8911,Malmö Spritbutiken,Lund,Whiskey,15,4499.51
INV_000735,2023-01-08,STORE_1954,Malmö Spritbutiken,Lund,Champagne,43,6546.47
INV_000736,2023-03-04,STORE_5270,Stockholm Systembolaget,Göteborg,White Wine,32,14021.94
INV_000737,2023-02-10,STORE_2795,Malmö Spritbutiken,Göteborg,Spirits,19,9419.29
INV_000738,2023-01-05,STORE_6093,Stockholm Systembolaget,Göteborg,Red Wine,15,1128.96
INV_000739,2023-03-25,STORE_7089,Stockholm Systembolaget,Stockholm,Champagne,19,963.51
INV_000740,2023-01-27,STORE_3885,Göteborg Vinkällaren,Uppsala,Red Wine,14,6970.4
INV_000741,2023-01-20,STORE_9290,Malmö Spritbutiken,Lund,Spirits,36,12366.29
INV_000742,2023-01-01,STORE_7049,Malmö Spritbutiken,Stockholm,White Wine,21,3190.98
INV_000743,2023-03-07,STORE_7446,Göteborg Vinkällaren,Lund,White Wine,3,1482.69
INV_000744,2023-03-06,STORE_3864,Malmö Spritbutiken,Stockholm,Spirits,7,1013.2
INV_000745,2023-02-01,STORE_7960,Göteborg Vinkällaren,Lund,Champagne,20,3955.22
INV_000746,2023-03-27,STORE_6642,Malmö Spritbutiken,Malmö,Beer,19,2340.57
INV_000747,2023-01-01,STORE_1693,Göteborg Vinkällaren,Lund,Red Wine,36,12317.32
INV_000748,2023-02-16,STORE_6840,Göteborg Vinkällaren,Uppsala,Spirits,37,12088.59
INV_000749,2023-01-05,STORE_5690,Göteborg Vinkällaren,Uppsala,Beer,36,4828.2
INV_000750,2023-01-30,STORE_9119,Göteborg Vinkällaren,Malmö,Spirits,47,23351.47
INV_000751,2023-02-02,STORE_8919,Stockholm Systembolaget,Uppsala,Spirits,42,11079.8
INV_000752,2023-03-17,STORE_9962,Stockholm Systembolaget,Lund,White Wine,34,6235.22
INV_000753,2023-01-13,STORE_2046,Malmö Spritbutiken,Göteborg,Whiskey,13,5910.53
INV_000754,2023-03-13,STORE_9388,Stockholm Systembolaget,Stockholm,Red Wine,22,7553.55
INV_000755,2023-01-16,STORE_9169,Stockholm Systembolaget,Lund,Beer,21,9399.61
INV_000756,2023-01-10,STORE_1629,Malmö Spritbutiken,Stockholm,Whiskey,14,6810.61
INV_000757,2023-03-22,STORE_2671,Stockholm Systembolaget,Malmö,Red Wine,30,2488.74
INV_000758,2023-03-25,STORE_6147,Göteborg Vinkällaren,Göteborg,Red Wine,31,9020.93
INV_000759,2023-02-10,STORE_1945,Stockholm Systembolaget,Lund,White Wine,42,19446.21
INV_000760,2023-03-03,STORE_2537,Malmö Spritbutiken,Uppsala,Champagne,43,19612.62
INV_000761,2023-02-01,STORE_8830,Stockholm Systembolaget,Uppsala,Champagne,47,18455.02
INV_000762,2023-02-21,STORE_6086,Göteborg Vinkällaren,Stockholm,Beer,11,1868.65
INV_000763,2023-03-03,STORE_5249,Göteborg Vinkällaren,Uppsala,Red Wine,40,5833.18
INV_000764,2023-02-20,STORE_6089,Malmö Spritbutiken,Malmö,Champagne,34,6520.02
INV_000765,2023-01-27,STORE_3461,Stockholm Systembolaget,Stockholm,Whiskey,16,3124.12
INV_000766,2023-02-23,STORE_6569,Stockholm Systembolaget,Malmö,Red Wine,3,1485.82
INV_000767,2023-03-29,STORE_8712,Stockholm Systembolaget,Uppsala,Whiskey,32,9363.45
INV_000768,2023-01-14,STORE_6461,Malmö Spritbutiken,Stockholm,Whiskey,35,4384.01
INV_000769,2023-02-20,STORE_4478,Malmö Spritbutiken,Uppsala,Red Wine,44,13883.34
INV_000770,2023-01-05,STORE_3614,Göteborg Vinkällaren,Lund,Whiskey,40,3886.01
INV_000771,2023-02-14,STORE_5688,Stockholm Systembolaget,Stockholm,Whiskey,34,3870.51
INV_000772,2023-01-03,STORE_9465,Göteborg Vinkällaren,Uppsala,White Wine,33,2339.96
INV_000773,2023-04-01,STORE_8003,Stockholm Systembolaget,Uppsala,Whiskey,1,448.29
INV_000774,2023-03-01,STORE_2162,Malmö Spritbutiken,Lund,Beer,42,11725.3
INV_000775,2023-03-05,STORE_7433,Stockholm Systembolaget,Malmö,Whiskey,3,1059.09
INV_000776,2023-03-09,STORE_8067,Stockholm Systembolaget,Lund,Champagne,48,20388.81
INV_000777,2023-01-03,STORE_1112,Göteborg Vinkällaren,Göteborg,White Wine,43,6359.68
INV_000778,2023-01-07,STORE_7261,Göteborg Vinkällaren,Göteborg,Champagne,10,622.74
INV_000779,2023-01-24,STORE_8377,Stockholm Systembolaget,Göteborg,Red Wine,48,5479.1
INV_000780,2023-01-16,STORE_9107,Malmö Spritbutiken,Lund,Champagne,45,2781.17
INV_000781,2023-03-18,STORE_8320,Malmö Spritbutiken,Malmö,Champagne,48,16735.26
INV_000782,2023-02-07,STORE_8202,Stockholm Systembolaget,Lund,Whiskey,26,4399.95
INV_000783,2023-01-12,STORE_6503,Stockholm Systembolaget,Malmö,Spirits,17,7670.52
INV_000784,2023-02-09,STORE_1986,Stockholm Systembolaget,Stockholm,Red Wine,49,16528.33
INV_000785,2023-01-27,STORE_4648,Malmö Spritbutiken,Göteborg,Red Wine,5,2217.8
INV_000786,2023-02-25,STORE_5035,Göteborg Vinkällaren,Uppsala,Whiskey,8,1843.75
INV_000787,2023-01-30,STORE_4613,Göteborg Vinkällaren,Göteborg,Beer,3,1279.29
INV_000788,2023-03-29,STORE_6550,Stockholm Systembolaget,Uppsala,White Wine,43,4452.16
INV_000789,2023-01-11,STORE_6147,Stockholm Systembolaget,Göteborg,Champagne,16,6497.48
INV_000790,2023-02-26,STORE_2915,Göteborg Vinkällaren,Uppsala,Champagne,23,6044.76
INV_000791,2023-03-25,STORE_5360,Malmö Spritbutiken,Malmö,Spirits,23,2494.63
INV_000792,2023-03-14,STORE_8572,Malmö Spritbutiken,Göteborg,White Wine,33,16475.7
INV_000793,2023-02-15,STORE_6468,Malmö Spritbutiken,Göteborg,Champagne,8,510.04
INV_000794,2023-02-28,STORE_7691,Göteborg Vinkällaren,Uppsala,Whiskey,28,10488.43
INV_000795,2023-03-16,STORE_2909,Stockholm Systembolaget,Uppsala,Red Wine,43,3078.57
INV_000796,2023-03-30,STORE_7434,Malmö Spritbutiken,Uppsala,Spirits,10,2521.7
INV_000797,2023-01-22,STORE_5229,Malmö Spritbutiken,Lund,Champagne,11,3018.93
INV_000798,2023-02-24,STORE_8461,Malmö Spritbutiken,Göteborg,Spirits,32,7919.41
INV_000799,2023-01-19,STORE_2784,Göteborg Vinkällaren,Göteborg,White Wine,34,1734.77
INV_000800,2023-02-04,STORE_3985,Göteborg Vinkällaren,Stockholm,Red Wine,17,6653.96
INV_000801,2023-01-04,STORE_8521,Malmö Spritbutiken,Göteborg,Champagne,26,8406.33
INV_000802,2023-03-04,STORE_5448,Malmö Spritbutiken,Göteborg,White Wine,41,3020.25
INV_000803,2023-04-01,STORE_8808,Stockholm Systembolaget,Uppsala,Red Wine,33,5702.63
INV_000804,2023-02-20,STORE_2475,Stockholm Systembolaget,Uppsala,Spirits,14,5669.96
INV_000805,2023-03-17,STORE_8728,Stockholm Systembolaget,Lund,Red Wine,18,2068.73
INV_000806,2023-03-07,STORE_2108,Göteborg Vinkällaren,Göteborg,White Wine,36,7224.45
INV_000807,2023-01-26,STORE_3445,Malmö Spritbutiken,Lund,Red Wine,40,11825.78
INV_000808,2023-01-18,STORE_2825,Stockholm Systembolaget,Stockholm,Spirits,10,3778.62
INV_000809,2023-02-01,STORE_9708,Göteborg Vinkällaren,Göteborg,Red Wine,32,11666.53
INV_000810,2023-01-10,STORE_3836,Stockholm Systembolaget,Stockholm,Whiskey,49,22870.27
INV_000811,2023-02-06,STORE_3802,Malmö Spritbutiken,Lund,Whiskey,14,2266.65
INV_000812,2023-01-04,STORE_1890,Malmö Spritbutiken,Uppsala,White Wine,15,4141.15
INV_000813,2023-03-21,STORE_9293,Stockholm Systembolaget,Malmö,Whiskey,40,2907.68
INV_000814,2023-02-19,STORE_2099,Stockholm Systembolaget,Malmö,Beer,27,11829.19
INV_000815,2023-01-18,STORE_1589,Stockholm Systembolaget,Stockholm,White Wine,29,13233.03
INV_000816,2023-03-17,STORE_9505,Malmö Spritbutiken,Göteborg,Champagne,36,8478.67
INV_000817,2023-03-05,STORE_1522,Göteborg Vinkällaren,Stockholm,Whiskey,12,2436.83
INV_000818,2023-03-21,STORE_9434,Göteborg Vinkällaren,Lund,Champagne,25,8344.6
INV_000819,2023-03-05,STORE_5082,Malmö Spritbutiken,Uppsala,Red Wine,40,4791.49
INV_000820,2023-02-14,STORE_7849,Malmö Spritbutiken,Göteborg,Champagne,8,3590.68
INV_000821,2023-01-02,STORE_5406,Göteborg Vinkällaren,Göteborg,Spirits,14,1752.58
INV_000822,2023-03-02,STORE_5182,Stockholm Systembolaget,Malmö,Whiskey,14,4522.92
INV_000823,2023-01-04,STORE_2454,Stockholm Systembolaget,Malmö,Beer,30,13715.94
INV_000824,2023-03-30,STORE_5626,Malmö Spritbutiken,Göteborg,Beer,13,3450.29
INV_000825,2023-02-04,STORE_4496,Malmö Spritbutiken,Malmö,Whiskey,23,7717.95
INV_000826,2023-01-23,STORE_5768,Göteborg Vinkällaren,Uppsala,Red Wine,27,12311.8
INV_000827,2023-01-01,STORE_8672,Göteborg Vinkällaren,Malmö,Spirits,29,1747.8
INV_000828,2023-01-27,STORE_6409,Stockholm Systembolaget,Malmö,White Wine,46,18399.58
INV_000829,2023-03-24,STORE_8081,Stockholm Systembolaget,Uppsala,Champagne,22,5600.01
INV_000830,2023-03-30,STORE_7423,Malmö Spritbutiken,Uppsala,Beer,25,6103.97
INV_000831,2023-01-14,STORE_8356,Malmö Spritbutiken,Lund,Champagne,23,8062.74
INV_000832,2023-01-30,STORE_3716,Malmö Spritbutiken,Lund,Red Wine,49,6422.11
INV_000833,2023-01-25,STORE_1936,Göteborg Vinkällaren,Malmö,Champagne,21,4912.18
INV_000834,2023-02-16,STORE_7900,Göteborg Vinkällaren,Stockholm,Beer,43,4208.3
INV_000835,2023-04-01,STORE_1653,Malmö Spritbutiken,Göteborg,White Wine,12,4596.01
INV_000836,2023-02-12,STORE_9735,Göteborg Vinkällaren,Göteborg,White Wine,44,9772.27
INV_000837,2023-02-18,STORE_5074,Malmö Spritbutiken,Malmö,Spirits,48,3780.21
INV_000838,2023-03-05,STORE_8908,Göteborg Vinkällaren,Lund,Red Wine,12,5307.67
